"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity"
"1/1/1979","136.875","-36.0624008178711","-9999","20.045","16.841","0","6.26263705039635","0.787563751638592",
"1/2/1979","136.875","-36.0624008178711","-9999","18.245","16.07","0","7.84459288006104","0.724069265822954",
"1/3/1979","136.875","-36.0624008178711","-9999","22.45","16.261","0","7.19110885091688","0.650065392006683",
"1/4/1979","136.875","-36.0624008178711","-9999","24.551","18.587","0","7.10255524073711","0.605346080293188",
"1/5/1979","136.875","-36.0624008178711","-9999","19.867","17.415","0.089263872","6.20937278816263","0.787122499000704",
"1/6/1979","136.875","-36.0624008178711","-9999","20.36","16.604","0.017166132","3.6169555865029","0.69492938718465",
"1/7/1979","136.875","-36.0624008178711","-9999","19.353","17.138","0.0034332264","4.4845174610475","0.753489647253136",
"1/8/1979","136.875","-36.0624008178711","-9999","20.667","16.631","0.6900787584","3.18594384357295","0.761799213307992",
"1/9/1979","136.875","-36.0624008178711","-9999","19.812","17.348","0.964736928","4.93512943210093","0.744039779846951",
"1/10/1979","136.875","-36.0624008178711","-9999","18.872","16.642","0","4.72707821178632","0.700176163663661",
"1/11/1979","136.875","-36.0624008178711","-9999","19.818","16.514","0","4.48557145500453","0.735384013256625",
"1/12/1979","136.875","-36.0624008178711","-9999","20.697","17.351","0","5.04706167972323","0.715800538675189",
"1/13/1979","136.875","-36.0624008178711","-9999","26.318","17.597","0","6.50172522224136","0.576799952042306",
"1/14/1979","136.875","-36.0624008178711","-9999","24.225","18.481","0","5.96972289189709","0.725546481955407",
"1/15/1979","136.875","-36.0624008178711","-9999","21.492","17.723","0.1630784088","5.29750942432366","0.746684140468021",
"1/16/1979","136.875","-36.0624008178711","-9999","23.397","19.106","4.3430343984","4.36341921880919","0.709830113560676",
"1/17/1979","136.875","-36.0624008178711","-9999","18.973","17.109","0.70209504","6.6541280811351","0.708818686030308",
"1/18/1979","136.875","-36.0624008178711","-9999","22.295","17.114","0","5.05134042566995","0.683763192946231",
"1/19/1979","136.875","-36.0624008178711","-9999","25.851","19.66","0","4.13957043791886","0.613543636794136",
"1/20/1979","136.875","-36.0624008178711","-9999","24.475","17.976","0","9.22029795851379","0.729824713234296",
"1/21/1979","136.875","-36.0624008178711","-9999","18.589","17.126","0","8.11231207440981","0.686818446632036",
"1/22/1979","136.875","-36.0624008178711","-9999","19.222","17.043","0","9.1066290478353","0.717991928715032",
"1/23/1979","136.875","-36.0624008178711","-9999","23.051","18.486","0","4.68458745941656","0.749452042691979",
"1/24/1979","136.875","-36.0624008178711","-9999","27.347","20.876","0","6.25607099456007","0.567097361093365",
"1/25/1979","136.875","-36.0624008178711","-9999","20.219","16.809","0.1167297408","7.85666122784622","0.763521937275672",
"1/26/1979","136.875","-36.0624008178711","-9999","18.305","16.384","0.1519203168","5.58469735642196","0.757985356597838",
