Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,89049,1864,10,13,0,,Y
IDCJAC0009,89049,1864,10,14,3.3,1,Y
IDCJAC0009,89049,1864,10,15,1.5,1,Y
IDCJAC0009,89049,1864,10,16,10.7,1,Y
IDCJAC0009,89049,1864,10,17,1,1,Y
IDCJAC0009,89049,1864,10,18,0,,Y
IDCJAC0009,89049,1864,10,19,0,,Y
IDCJAC0009,89049,1864,10,20,0,,Y
IDCJAC0009,89049,1864,10,21,4.8,1,Y
IDCJAC0009,89049,1864,10,22,4.6,1,Y
IDCJAC0009,89049,1864,10,23,0,,Y
IDCJAC0009,89049,1864,10,24,0,,Y
IDCJAC0009,89049,1864,10,25,0,,Y
IDCJAC0009,89049,1864,10,26,0,,Y
IDCJAC0009,89049,1864,10,27,6.1,1,Y
IDCJAC0009,89049,1864,10,28,3.3,1,Y
IDCJAC0009,89049,1864,10,29,1.5,1,Y
IDCJAC0009,89049,1864,10,30,0,,Y
IDCJAC0009,89049,1864,10,31,0,,Y
IDCJAC0009,89049,1864,11,1,0,,Y
IDCJAC0009,89049,1864,11,2,0,,Y
IDCJAC0009,89049,1864,11,3,0,,Y
IDCJAC0009,89049,1864,11,4,7.4,1,Y
IDCJAC0009,89049,1864,11,5,0.8,1,Y
IDCJAC0009,89049,1864,11,6,0,,Y
IDCJAC0009,89049,1864,11,7,0,,Y
IDCJAC0009,89049,1864,11,8,0,,Y
IDCJAC0009,89049,1864,11,9,0,,Y
IDCJAC0009,89049,1864,11,10,0,,Y
IDCJAC0009,89049,1864,11,11,0,,Y
IDCJAC0009,89049,1864,11,12,0,,Y
IDCJAC0009,89049,1864,11,13,0,,Y
IDCJAC0009,89049,1864,11,14,0,,Y
IDCJAC0009,89049,1864,11,15,0,,Y
IDCJAC0009,89049,1864,11,16,0,,Y
IDCJAC0009,89049,1864,11,17,0,,Y
IDCJAC0009,89049,1864,11,18,0,,Y
IDCJAC0009,89049,1864,11,19,0,,Y
IDCJAC0009,89049,1864,11,20,0,,Y
IDCJAC0009,89049,1864,11,21,0,,Y
IDCJAC0009,89049,1864,11,22,0,,Y
IDCJAC0009,89049,1864,11,23,0,,Y
IDCJAC0009,89049,1864,11,24,0,,Y
IDCJAC0009,89049,1864,11,25,0,,Y
IDCJAC0009,89049,1864,11,26,0,,Y
IDCJAC0009,89049,1864,11,27,0.8,1,Y
IDCJAC0009,89049,1864,11,28,0,,Y
IDCJAC0009,89049,1864,11,29,0,,Y
IDCJAC0009,89049,1864,11,30,0,,Y
IDCJAC0009,89049,1864,12,1,0,,Y
IDCJAC0009,89049,1864,12,2,19.8,1,Y
IDCJAC0009,89049,1864,12,3,2.5,1,Y
IDCJAC0009,89049,1864,12,4,0,,Y
IDCJAC0009,89049,1864,12,5,0,,Y
IDCJAC0009,89049,1864,12,6,0,,Y
IDCJAC0009,89049,1864,12,7,0,,Y
IDCJAC0009,89049,1864,12,8,0,,Y
IDCJAC0009,89049,1864,12,9,0,,Y
IDCJAC0009,89049,1864,12,10,0,,Y
IDCJAC0009,89049,1864,12,11,1.8,1,Y
IDCJAC0009,89049,1864,12,12,0,,Y
IDCJAC0009,89049,1864,12,13,0,,Y
IDCJAC0009,89049,1864,12,14,2.8,1,Y
IDCJAC0009,89049,1864,12,15,2.5,1,Y
IDCJAC0009,89049,1864,12,16,0,,Y
IDCJAC0009,89049,1864,12,17,0,,Y
IDCJAC0009,89049,1864,12,18,0.3,1,Y
IDCJAC0009,89049,1864,12,19,0.8,1,Y
IDCJAC0009,89049,1864,12,20,0,,Y
IDCJAC0009,89049,1864,12,21,0,,Y
IDCJAC0009,89049,1864,12,22,0,,Y
IDCJAC0009,89049,1864,12,23,0,,Y
IDCJAC0009,89049,1864,12,24,0,,Y
IDCJAC0009,89049,1864,12,25,0,,Y
IDCJAC0009,89049,1864,12,26,0,,Y
IDCJAC0009,89049,1864,12,27,0,,Y
IDCJAC0009,89049,1864,12,28,4.1,1,Y
IDCJAC0009,89049,1864,12,29,0.5,1,Y
IDCJAC0009,89049,1864,12,30,0,,Y
IDCJAC0009,89049,1864,12,31,0,,Y
IDCJAC0009,89049,1865,1,1,0,,Y
IDCJAC0009,89049,1865,1,2,0.3,1,Y
IDCJAC0009,89049,1865,1,3,0,,Y
IDCJAC0009,89049,1865,1,4,0,,Y
IDCJAC0009,89049,1865,1,5,0,,Y
IDCJAC0009,89049,1865,1,6,0,,Y
IDCJAC0009,89049,1865,1,7,0,,Y
IDCJAC0009,89049,1865,1,8,0,,Y
IDCJAC0009,89049,1865,1,9,0,,Y
IDCJAC0009,89049,1865,1,10,0,,Y
IDCJAC0009,89049,1865,1,11,0,,Y
IDCJAC0009,89049,1865,1,12,0,,Y
IDCJAC0009,89049,1865,1,13,0,,Y
IDCJAC0009,89049,1865,1,14,0,,Y
IDCJAC0009,89049,1865,1,15,0,,Y
IDCJAC0009,89049,1865,1,16,0,,Y
IDCJAC0009,89049,1865,1,17,0,,Y
IDCJAC0009,89049,1865,1,18,0,,Y
IDCJAC0009,89049,1865,1,19,0,,Y
IDCJAC0009,89049,1865,1,20,0,,Y
IDCJAC0009,89049,1865,1,21,0,,Y
IDCJAC0009,89049,1865,1,22,1,1,Y
IDCJAC0009,89049,1865,1,23,0,,Y
IDCJAC0009,89049,1865,1,24,0,,Y
IDCJAC0009,89049,1865,1,25,0,,Y
IDCJAC0009,89049,1865,1,26,0,,Y
IDCJAC0009,89049,1865,1,27,0,,Y
IDCJAC0009,89049,1865,1,28,0,,Y
IDCJAC0009,89049,1865,1,29,0,,Y
IDCJAC0009,89049,1865,1,30,0,,Y
IDCJAC0009,89049,1865,1,31,0,,Y
IDCJAC0009,89049,1865,2,1,0,,Y
IDCJAC0009,89049,1865,2,2,0,,Y
IDCJAC0009,89049,1865,2,3,10.2,1,Y
IDCJAC0009,89049,1865,2,4,1,1,Y
IDCJAC0009,89049,1865,2,5,0,,Y
IDCJAC0009,89049,1865,2,6,0,,Y
IDCJAC0009,89049,1865,2,7,2.5,1,Y
IDCJAC0009,89049,1865,2,8,5.1,1,Y
IDCJAC0009,89049,1865,2,9,0,,Y
IDCJAC0009,89049,1865,2,10,0,,Y
IDCJAC0009,89049,1865,2,11,0,,Y
IDCJAC0009,89049,1865,2,12,0,,Y
IDCJAC0009,89049,1865,2,13,2.5,1,Y
IDCJAC0009,89049,1865,2,14,0,,Y
IDCJAC0009,89049,1865,2,15,0,,Y
IDCJAC0009,89049,1865,2,16,0,,Y
IDCJAC0009,89049,1865,2,17,0,,Y
IDCJAC0009,89049,1865,2,18,0,,Y
IDCJAC0009,89049,1865,2,19,0,,Y
IDCJAC0009,89049,1865,2,20,0,,Y
IDCJAC0009,89049,1865,2,21,0,,Y
IDCJAC0009,89049,1865,2,22,0,,Y
IDCJAC0009,89049,1865,2,23,0,,Y
IDCJAC0009,89049,1865,2,24,0,,Y
IDCJAC0009,89049,1865,2,25,0,,Y
IDCJAC0009,89049,1865,2,26,0,,Y
IDCJAC0009,89049,1865,2,27,0.5,1,Y
IDCJAC0009,89049,1865,2,28,2.5,1,Y
IDCJAC0009,89049,1865,3,1,0,,Y
IDCJAC0009,89049,1865,3,2,0,,Y
IDCJAC0009,89049,1865,3,3,0,,Y
IDCJAC0009,89049,1865,3,4,0,,Y
IDCJAC0009,89049,1865,3,5,0,,Y
IDCJAC0009,89049,1865,3,6,0,,Y
IDCJAC0009,89049,1865,3,7,0,,Y
IDCJAC0009,89049,1865,3,8,0,,Y
IDCJAC0009,89049,1865,3,9,0,,Y
IDCJAC0009,89049,1865,3,10,0,,Y
IDCJAC0009,89049,1865,3,11,0,,Y
IDCJAC0009,89049,1865,3,12,0,,Y
IDCJAC0009,89049,1865,3,13,0,,Y
IDCJAC0009,89049,1865,3,14,49,1,Y
IDCJAC0009,89049,1865,3,15,0.3,1,Y
IDCJAC0009,89049,1865,3,16,2.5,1,Y
IDCJAC0009,89049,1865,3,17,5.3,1,Y
IDCJAC0009,89049,1865,3,18,1.3,1,Y
IDCJAC0009,89049,1865,3,19,0,,Y
IDCJAC0009,89049,1865,3,20,0,,Y
IDCJAC0009,89049,1865,3,21,0,,Y
IDCJAC0009,89049,1865,3,22,0,,Y
IDCJAC0009,89049,1865,3,23,0,,Y
IDCJAC0009,89049,1865,3,24,0,,Y
IDCJAC0009,89049,1865,3,25,0,,Y
IDCJAC0009,89049,1865,3,26,0,,Y
IDCJAC0009,89049,1865,3,27,0,,Y
IDCJAC0009,89049,1865,3,28,0,,Y
IDCJAC0009,89049,1865,3,29,0,,Y
IDCJAC0009,89049,1865,3,30,0,,Y
IDCJAC0009,89049,1865,3,31,0,,Y
IDCJAC0009,89049,1865,4,1,0,,Y
IDCJAC0009,89049,1865,4,2,0,,Y
IDCJAC0009,89049,1865,4,3,0,,Y
IDCJAC0009,89049,1865,4,4,0,,Y
IDCJAC0009,89049,1865,4,5,0,,Y
IDCJAC0009,89049,1865,4,6,0,,Y
IDCJAC0009,89049,1865,4,7,0,,Y
IDCJAC0009,89049,1865,4,8,0,,Y
IDCJAC0009,89049,1865,4,9,0,,Y
IDCJAC0009,89049,1865,4,10,0,,Y
IDCJAC0009,89049,1865,4,11,0,,Y
IDCJAC0009,89049,1865,4,12,0,,Y
IDCJAC0009,89049,1865,4,13,0,,Y
IDCJAC0009,89049,1865,4,14,0,,Y
IDCJAC0009,89049,1865,4,15,0,,Y
IDCJAC0009,89049,1865,4,16,0.5,1,Y
IDCJAC0009,89049,1865,4,17,0,,Y
IDCJAC0009,89049,1865,4,18,0,,Y
IDCJAC0009,89049,1865,4,19,0,,Y
IDCJAC0009,89049,1865,4,20,0,,Y
IDCJAC0009,89049,1865,4,21,0,,Y
IDCJAC0009,89049,1865,4,22,0,,Y
IDCJAC0009,89049,1865,4,23,0,,Y
IDCJAC0009,89049,1865,4,24,0,,Y
IDCJAC0009,89049,1865,4,25,0,,Y
IDCJAC0009,89049,1865,4,26,1,1,Y
IDCJAC0009,89049,1865,4,27,2.5,1,Y
IDCJAC0009,89049,1865,4,28,3.8,1,Y
IDCJAC0009,89049,1865,4,29,0,,Y
IDCJAC0009,89049,1865,4,30,1.3,1,Y
IDCJAC0009,89049,1865,5,1,1.8,1,Y
IDCJAC0009,89049,1865,5,2,0,,Y
IDCJAC0009,89049,1865,5,3,0,,Y
IDCJAC0009,89049,1865,5,4,7.9,1,Y
IDCJAC0009,89049,1865,5,5,0.8,1,Y
IDCJAC0009,89049,1865,5,6,0,,Y
IDCJAC0009,89049,1865,5,7,0,,Y
IDCJAC0009,89049,1865,5,8,0,,Y
IDCJAC0009,89049,1865,5,9,1.8,1,Y
IDCJAC0009,89049,1865,5,10,4.8,1,Y
IDCJAC0009,89049,1865,5,11,0,,Y
IDCJAC0009,89049,1865,5,12,5.8,1,Y
IDCJAC0009,89049,1865,5,13,15.2,1,Y
IDCJAC0009,89049,1865,5,14,9.7,1,Y
IDCJAC0009,89049,1865,5,15,16.8,1,Y
IDCJAC0009,89049,1865,5,16,3.3,1,Y
IDCJAC0009,89049,1865,5,17,1.3,1,Y
IDCJAC0009,89049,1865,5,18,0.5,1,Y
IDCJAC0009,89049,1865,5,19,0,,Y
IDCJAC0009,89049,1865,5,20,0,,Y
IDCJAC0009,89049,1865,5,21,0,,Y
IDCJAC0009,89049,1865,5,22,0,,Y
IDCJAC0009,89049,1865,5,23,0,,Y
IDCJAC0009,89049,1865,5,24,0,,Y
IDCJAC0009,89049,1865,5,25,0,,Y
IDCJAC0009,89049,1865,5,26,0,,Y
IDCJAC0009,89049,1865,5,27,0,,Y
IDCJAC0009,89049,1865,5,28,13.5,1,Y
IDCJAC0009,89049,1865,5,29,35.1,1,Y
IDCJAC0009,89049,1865,5,30,3,1,Y
IDCJAC0009,89049,1865,5,31,0.5,1,Y
IDCJAC0009,89049,1865,6,1,0,,Y
IDCJAC0009,89049,1865,6,2,0,,Y
IDCJAC0009,89049,1865,6,3,1,1,Y
IDCJAC0009,89049,1865,6,4,0,,Y
IDCJAC0009,89049,1865,6,5,10.9,1,Y
IDCJAC0009,89049,1865,6,6,1.5,1,Y
IDCJAC0009,89049,1865,6,7,0.8,1,Y
IDCJAC0009,89049,1865,6,8,0,,Y
IDCJAC0009,89049,1865,6,9,0.8,1,Y
IDCJAC0009,89049,1865,6,10,0,,Y
IDCJAC0009,89049,1865,6,11,0,,Y
IDCJAC0009,89049,1865,6,12,0,,Y
IDCJAC0009,89049,1865,6,13,0,,Y
IDCJAC0009,89049,1865,6,14,0,,Y
IDCJAC0009,89049,1865,6,15,0,,Y
IDCJAC0009,89049,1865,6,16,0,,Y
IDCJAC0009,89049,1865,6,17,0,,Y
IDCJAC0009,89049,1865,6,18,0,,Y
IDCJAC0009,89049,1865,6,19,0,,Y
IDCJAC0009,89049,1865,6,20,0,,Y
IDCJAC0009,89049,1865,6,21,0,,Y
IDCJAC0009,89049,1865,6,22,0,,Y
IDCJAC0009,89049,1865,6,23,0,,Y
IDCJAC0009,89049,1865,6,24,0,,Y
IDCJAC0009,89049,1865,6,25,0,,Y
IDCJAC0009,89049,1865,6,26,2.3,1,Y
IDCJAC0009,89049,1865,6,27,0.5,1,Y
IDCJAC0009,89049,1865,6,28,0,,Y
IDCJAC0009,89049,1865,6,29,0,,Y
IDCJAC0009,89049,1865,6,30,0.5,1,Y
IDCJAC0009,89049,1865,7,1,0,,Y
IDCJAC0009,89049,1865,7,2,0,,Y
IDCJAC0009,89049,1865,7,3,0,,Y
IDCJAC0009,89049,1865,7,4,1,1,Y
IDCJAC0009,89049,1865,7,5,0,,Y
IDCJAC0009,89049,1865,7,6,0,,Y
IDCJAC0009,89049,1865,7,7,0,,Y
IDCJAC0009,89049,1865,7,8,0,,Y
IDCJAC0009,89049,1865,7,9,0,,Y
IDCJAC0009,89049,1865,7,10,7.9,1,Y
IDCJAC0009,89049,1865,7,11,5.6,1,Y
IDCJAC0009,89049,1865,7,12,9.1,1,Y
IDCJAC0009,89049,1865,7,13,10.4,1,Y
IDCJAC0009,89049,1865,7,14,0,,Y
IDCJAC0009,89049,1865,7,15,1.8,1,Y
IDCJAC0009,89049,1865,7,16,0,,Y
IDCJAC0009,89049,1865,7,17,2,1,Y
IDCJAC0009,89049,1865,7,18,1.3,1,Y
IDCJAC0009,89049,1865,7,19,8.6,1,Y
IDCJAC0009,89049,1865,7,20,4.6,1,Y
IDCJAC0009,89049,1865,7,21,0,,Y
IDCJAC0009,89049,1865,7,22,0,,Y
IDCJAC0009,89049,1865,7,23,0,,Y
IDCJAC0009,89049,1865,7,24,0,,Y
IDCJAC0009,89049,1865,7,25,3.8,1,Y
IDCJAC0009,89049,1865,7,26,3,1,Y
IDCJAC0009,89049,1865,7,27,0,,Y
IDCJAC0009,89049,1865,7,28,0,,Y
IDCJAC0009,89049,1865,7,29,4.8,1,Y
IDCJAC0009,89049,1865,7,30,0,,Y
IDCJAC0009,89049,1865,7,31,2.3,1,Y
IDCJAC0009,89049,1865,8,1,0,,Y
IDCJAC0009,89049,1865,8,2,0,,Y
IDCJAC0009,89049,1865,8,3,8.9,1,Y
IDCJAC0009,89049,1865,8,4,0.5,1,Y
IDCJAC0009,89049,1865,8,5,0,,Y
IDCJAC0009,89049,1865,8,6,0,,Y
IDCJAC0009,89049,1865,8,7,0,,Y
IDCJAC0009,89049,1865,8,8,0,,Y
IDCJAC0009,89049,1865,8,9,0,,Y
IDCJAC0009,89049,1865,8,10,0,,Y
IDCJAC0009,89049,1865,8,11,0,,Y
IDCJAC0009,89049,1865,8,12,0,,Y
IDCJAC0009,89049,1865,8,13,0,,Y
IDCJAC0009,89049,1865,8,14,3.8,1,Y
IDCJAC0009,89049,1865,8,15,2,1,Y
IDCJAC0009,89049,1865,8,16,0.5,1,Y
IDCJAC0009,89049,1865,8,17,2.8,1,Y
IDCJAC0009,89049,1865,8,18,0,,Y
IDCJAC0009,89049,1865,8,19,0,,Y
IDCJAC0009,89049,1865,8,20,0,,Y
IDCJAC0009,89049,1865,8,21,0,,Y
IDCJAC0009,89049,1865,8,22,3.8,1,Y
IDCJAC0009,89049,1865,8,23,3,1,Y
IDCJAC0009,89049,1865,8,24,3,1,Y
IDCJAC0009,89049,1865,8,25,0,,Y
IDCJAC0009,89049,1865,8,26,0,,Y
IDCJAC0009,89049,1865,8,27,7.4,1,Y
IDCJAC0009,89049,1865,8,28,9.7,1,Y
IDCJAC0009,89049,1865,8,29,1.3,1,Y
IDCJAC0009,89049,1865,8,30,5.6,1,Y
IDCJAC0009,89049,1865,8,31,3.6,1,Y
IDCJAC0009,89049,1865,9,1,0,,Y
IDCJAC0009,89049,1865,9,2,0,,Y
IDCJAC0009,89049,1865,9,3,2,1,Y
IDCJAC0009,89049,1865,9,4,17.8,1,Y
IDCJAC0009,89049,1865,9,5,3.6,1,Y
IDCJAC0009,89049,1865,9,6,0,,Y
IDCJAC0009,89049,1865,9,7,9.1,1,Y
IDCJAC0009,89049,1865,9,8,0,,Y
IDCJAC0009,89049,1865,9,9,0,,Y
IDCJAC0009,89049,1865,9,10,0,,Y
IDCJAC0009,89049,1865,9,11,0,,Y
IDCJAC0009,89049,1865,9,12,1,1,Y
IDCJAC0009,89049,1865,9,13,0.5,1,Y
IDCJAC0009,89049,1865,9,14,3,1,Y
IDCJAC0009,89049,1865,9,15,0,,Y
IDCJAC0009,89049,1865,9,16,0,,Y
IDCJAC0009,89049,1865,9,17,0,,Y
IDCJAC0009,89049,1865,9,18,0,,Y
IDCJAC0009,89049,1865,9,19,0,,Y
IDCJAC0009,89049,1865,9,20,0,,Y
IDCJAC0009,89049,1865,9,21,0,,Y
IDCJAC0009,89049,1865,9,22,0,,Y
IDCJAC0009,89049,1865,9,23,1.5,1,Y
IDCJAC0009,89049,1865,9,24,10.2,1,Y
IDCJAC0009,89049,1865,9,25,1.8,1,Y
IDCJAC0009,89049,1865,9,26,0,,Y
IDCJAC0009,89049,1865,9,27,0,,Y
IDCJAC0009,89049,1865,9,28,5.3,1,Y
IDCJAC0009,89049,1865,9,29,0,,Y
IDCJAC0009,89049,1865,9,30,7.6,1,Y
IDCJAC0009,89049,1865,10,1,0,,Y
IDCJAC0009,89049,1865,10,2,0,,Y
IDCJAC0009,89049,1865,10,3,2.8,1,Y
IDCJAC0009,89049,1865,10,4,0,,Y
IDCJAC0009,89049,1865,10,5,0,,Y
IDCJAC0009,89049,1865,10,6,0,,Y
IDCJAC0009,89049,1865,10,7,0,,Y
IDCJAC0009,89049,1865,10,8,0,,Y
IDCJAC0009,89049,1865,10,9,4.8,1,Y
IDCJAC0009,89049,1865,10,10,11.2,1,Y
IDCJAC0009,89049,1865,10,11,2.5,1,Y
IDCJAC0009,89049,1865,10,12,1.3,1,Y
IDCJAC0009,89049,1865,10,13,0,,Y
IDCJAC0009,89049,1865,10,14,0,,Y
IDCJAC0009,89049,1865,10,15,0,,Y
IDCJAC0009,89049,1865,10,16,0,,Y
IDCJAC0009,89049,1865,10,17,3.8,1,Y
IDCJAC0009,89049,1865,10,18,0.5,1,Y
IDCJAC0009,89049,1865,10,19,0,,Y
IDCJAC0009,89049,1865,10,20,0,,Y
IDCJAC0009,89049,1865,10,21,0,,Y
IDCJAC0009,89049,1865,10,22,0,,Y
IDCJAC0009,89049,1865,10,23,0,,Y
IDCJAC0009,89049,1865,10,24,0,,Y
IDCJAC0009,89049,1865,10,25,0,,Y
IDCJAC0009,89049,1865,10,26,0,,Y
IDCJAC0009,89049,1865,10,27,1.3,1,Y
IDCJAC0009,89049,1865,10,28,0.5,1,Y
IDCJAC0009,89049,1865,10,29,0,,Y
IDCJAC0009,89049,1865,10,30,0,,Y
IDCJAC0009,89049,1865,10,31,0,,Y
IDCJAC0009,89049,1865,11,1,0.3,1,Y
IDCJAC0009,89049,1865,11,2,0,,Y
IDCJAC0009,89049,1865,11,3,0,,Y
IDCJAC0009,89049,1865,11,4,0,,Y
IDCJAC0009,89049,1865,11,5,0,,Y
IDCJAC0009,89049,1865,11,6,6.1,1,Y
IDCJAC0009,89049,1865,11,7,0,,Y
IDCJAC0009,89049,1865,11,8,0,,Y
IDCJAC0009,89049,1865,11,9,0,,Y
IDCJAC0009,89049,1865,11,10,0,,Y
IDCJAC0009,89049,1865,11,11,0,,Y
IDCJAC0009,89049,1865,11,12,9.4,1,Y
IDCJAC0009,89049,1865,11,13,1.3,1,Y
IDCJAC0009,89049,1865,11,14,0,,Y
IDCJAC0009,89049,1865,11,15,0.8,1,Y
IDCJAC0009,89049,1865,11,16,0,,Y
IDCJAC0009,89049,1865,11,17,0.5,1,Y
IDCJAC0009,89049,1865,11,18,0,,Y
IDCJAC0009,89049,1865,11,19,0,,Y
IDCJAC0009,89049,1865,11,20,0,,Y
IDCJAC0009,89049,1865,11,21,0,,Y
IDCJAC0009,89049,1865,11,22,0,,Y
IDCJAC0009,89049,1865,11,23,0,,Y
IDCJAC0009,89049,1865,11,24,0,,Y
IDCJAC0009,89049,1865,11,25,0,,Y
IDCJAC0009,89049,1865,11,26,0,,Y
IDCJAC0009,89049,1865,11,27,0,,Y
IDCJAC0009,89049,1865,11,28,0,,Y
IDCJAC0009,89049,1865,11,29,0,,Y
IDCJAC0009,89049,1865,11,30,0,,Y
IDCJAC0009,89049,1865,12,1,0.5,1,Y
IDCJAC0009,89049,1865,12,2,2,1,Y
IDCJAC0009,89049,1865,12,3,1,1,Y
IDCJAC0009,89049,1865,12,4,0,,Y
IDCJAC0009,89049,1865,12,5,0,,Y
IDCJAC0009,89049,1865,12,6,8.6,1,Y
IDCJAC0009,89049,1865,12,7,0,,Y
IDCJAC0009,89049,1865,12,8,0,,Y
IDCJAC0009,89049,1865,12,9,0,,Y
IDCJAC0009,89049,1865,12,10,0,,Y
IDCJAC0009,89049,1865,12,11,0,,Y
IDCJAC0009,89049,1865,12,12,0,,Y
IDCJAC0009,89049,1865,12,13,0,,Y
IDCJAC0009,89049,1865,12,14,0,,Y
IDCJAC0009,89049,1865,12,15,0,,Y
IDCJAC0009,89049,1865,12,16,0.3,1,Y
IDCJAC0009,89049,1865,12,17,4.3,1,Y
IDCJAC0009,89049,1865,12,18,3,1,Y
IDCJAC0009,89049,1865,12,19,1,1,Y
IDCJAC0009,89049,1865,12,20,4.8,1,Y
IDCJAC0009,89049,1865,12,21,0,,Y
IDCJAC0009,89049,1865,12,22,0,,Y
IDCJAC0009,89049,1865,12,23,6.6,1,Y
IDCJAC0009,89049,1865,12,24,0,,Y
IDCJAC0009,89049,1865,12,25,0,,Y
IDCJAC0009,89049,1865,12,26,0,,Y
IDCJAC0009,89049,1865,12,27,0,,Y
IDCJAC0009,89049,1865,12,28,0,,Y
IDCJAC0009,89049,1865,12,29,0,,Y
IDCJAC0009,89049,1865,12,30,0,,Y
IDCJAC0009,89049,1865,12,31,0,,Y
IDCJAC0009,89049,1866,1,1,0,,Y
IDCJAC0009,89049,1866,1,2,0,,Y
IDCJAC0009,89049,1866,1,3,0,,Y
IDCJAC0009,89049,1866,1,4,0,,Y
IDCJAC0009,89049,1866,1,5,0,,Y
IDCJAC0009,89049,1866,1,6,0,,Y
IDCJAC0009,89049,1866,1,7,0,,Y
IDCJAC0009,89049,1866,1,8,0,,Y
IDCJAC0009,89049,1866,1,9,0,,Y
IDCJAC0009,89049,1866,1,10,0,,Y
IDCJAC0009,89049,1866,1,11,0,,Y
IDCJAC0009,89049,1866,1,12,0,,Y
IDCJAC0009,89049,1866,1,13,0,,Y
IDCJAC0009,89049,1866,1,14,0,,Y
IDCJAC0009,89049,1866,1,15,0,,Y
IDCJAC0009,89049,1866,1,16,0,,Y
IDCJAC0009,89049,1866,1,17,0.5,1,Y
IDCJAC0009,89049,1866,1,18,1.3,1,Y
IDCJAC0009,89049,1866,1,19,0,,Y
IDCJAC0009,89049,1866,1,20,0,,Y
IDCJAC0009,89049,1866,1,21,0,,Y
IDCJAC0009,89049,1866,1,22,0,,Y
IDCJAC0009,89049,1866,1,23,0,,Y
IDCJAC0009,89049,1866,1,24,0,,Y
IDCJAC0009,89049,1866,1,25,0,,Y
IDCJAC0009,89049,1866,1,26,0,,Y
IDCJAC0009,89049,1866,1,27,28.4,1,Y
IDCJAC0009,89049,1866,1,28,3,1,Y
IDCJAC0009,89049,1866,1,29,0.3,1,Y
IDCJAC0009,89049,1866,1,30,0,,Y
IDCJAC0009,89049,1866,1,31,0,,Y
IDCJAC0009,89049,1866,2,1,0,,Y
IDCJAC0009,89049,1866,2,2,0,,Y
IDCJAC0009,89049,1866,2,3,0,,Y
IDCJAC0009,89049,1866,2,4,0,,Y
IDCJAC0009,89049,1866,2,5,0,,Y
IDCJAC0009,89049,1866,2,6,0,,Y
IDCJAC0009,89049,1866,2,7,0,,Y
IDCJAC0009,89049,1866,2,8,0,,Y
IDCJAC0009,89049,1866,2,9,0,,Y
IDCJAC0009,89049,1866,2,10,6.1,1,Y
IDCJAC0009,89049,1866,2,11,0.3,1,Y
IDCJAC0009,89049,1866,2,12,1.3,1,Y
IDCJAC0009,89049,1866,2,13,2.5,1,Y
IDCJAC0009,89049,1866,2,14,0,,Y
IDCJAC0009,89049,1866,2,15,0,,Y
IDCJAC0009,89049,1866,2,16,0,,Y
IDCJAC0009,89049,1866,2,17,0,,Y
IDCJAC0009,89049,1866,2,18,1,1,Y
IDCJAC0009,89049,1866,2,19,4.8,1,Y
IDCJAC0009,89049,1866,2,20,0,,Y
IDCJAC0009,89049,1866,2,21,0,,Y
IDCJAC0009,89049,1866,2,22,0,,Y
IDCJAC0009,89049,1866,2,23,0,,Y
IDCJAC0009,89049,1866,2,24,0,,Y
IDCJAC0009,89049,1866,2,25,0,,Y
IDCJAC0009,89049,1866,2,26,0,,Y
IDCJAC0009,89049,1866,2,27,0,,Y
IDCJAC0009,89049,1866,2,28,0,,Y
IDCJAC0009,89049,1866,3,1,0,,Y
IDCJAC0009,89049,1866,3,2,0,,Y
IDCJAC0009,89049,1866,3,3,0,,Y
IDCJAC0009,89049,1866,3,4,15.5,1,Y
IDCJAC0009,89049,1866,3,5,1.8,1,Y
IDCJAC0009,89049,1866,3,6,0,,Y
IDCJAC0009,89049,1866,3,7,0,,Y
IDCJAC0009,89049,1866,3,8,0,,Y
IDCJAC0009,89049,1866,3,9,0,,Y
IDCJAC0009,89049,1866,3,10,0,,Y
IDCJAC0009,89049,1866,3,11,0,,Y
IDCJAC0009,89049,1866,3,12,0,,Y
IDCJAC0009,89049,1866,3,13,0,,Y
IDCJAC0009,89049,1866,3,14,0.8,1,Y
IDCJAC0009,89049,1866,3,15,0,,Y
IDCJAC0009,89049,1866,3,16,0,,Y
IDCJAC0009,89049,1866,3,17,0,,Y
IDCJAC0009,89049,1866,3,18,0,,Y
IDCJAC0009,89049,1866,3,19,0,,Y
IDCJAC0009,89049,1866,3,20,0,,Y
IDCJAC0009,89049,1866,3,21,0,,Y
IDCJAC0009,89049,1866,3,22,0,,Y
IDCJAC0009,89049,1866,3,23,8.9,1,Y
IDCJAC0009,89049,1866,3,24,15.5,1,Y
IDCJAC0009,89049,1866,3,25,0,,Y
IDCJAC0009,89049,1866,3,26,0,,Y
IDCJAC0009,89049,1866,3,27,0.8,1,Y
IDCJAC0009,89049,1866,3,28,0,,Y
IDCJAC0009,89049,1866,3,29,0,,Y
IDCJAC0009,89049,1866,3,30,0,,Y
IDCJAC0009,89049,1866,3,31,0,,Y
IDCJAC0009,89049,1866,4,1,0,,Y
IDCJAC0009,89049,1866,4,2,0,,Y
IDCJAC0009,89049,1866,4,3,0.5,1,Y
IDCJAC0009,89049,1866,4,4,0,,Y
IDCJAC0009,89049,1866,4,5,0.5,1,Y
IDCJAC0009,89049,1866,4,6,0,,Y
